chromosome	start	end	length	is_cluster_in_ovary	is_cluster_in_fc	passed	ref_genome	total_reads_ovary	total_reads_fc	total_reads_cluster_ovary	total_reads_cluster_fc	cpm_ovary	cpm_fc	ovary_fc_factor
JAECYG010000269.1	264097	339006	74909	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	18113.0	3708.0	915.369.577.245.104	6.318.346.515.298.980	14.487.486.164.753.100
JAECYG010000269.1	752000	803877	51877	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	9842.0	2753.0	49.738.129.405.655.100	46.910.485.319.897.800	10.602.774.425.903.800
JAECYG010000269.1	1121267	1180353	59086	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	13018.0	2925.0	6.578.855.604.580.550	4.984.132.566.680.020	13.199.599.963.615.700
JAECYG010000269.1	1370007	1438682	68675	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	30478.0	7274.0	1.540.254.732.803.850	12.394.728.304.283.900	12.426.692.179.057.300
JAECYG010000269.1	1501007	1542993	41986	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	5585.0	1577.0	2.822.469.546.134.760	268.717.164.364.253	10.503.495.572.425.800
JAECYG010000269.1	1802027	1896926	94899	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	42294.0	7440.0	21.373.952.906.754.500	12.677.588.477.298.900	16.859.636.156.377.500
JAECYG010000269.1	1956020	2068719	112699	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	45415.0	13658.0	22.951.200.436.474.500	2.327.291.712.674.040	0.9861763487355776
JAECYG010000270.1	96014	139868	43854	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7004.0	1242.0	35.395.840.109.450.100	2.116.339.366.774.900	16.725.030.335.465.500
JAECYG010000270.1	394057	547894	153837	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	94115.0	8968.0	4.756.252.843.947.600	15.281.265.250.593.600	3.112.473.192.468.680
JAECYG010000270.1	593005	652683	59678	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	91981.0	5593.0	46.484.077.228.831.100	9.530.343.058.270.550	4.877.482.053.334.020
JAECYG010000270.1	708001	966021	258020	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	89490.0	9778.0	4.522.521.032.830.800	1.666.148.657.675.120	27.143.562.562.666.800
JAECYG010000270.1	1347048	1425023	77975	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	26254.0	7533.0	13.267.881.014.184.800	12.836.058.333.265.100	1.033.641.377.259.910
JAECYG010000270.1	1469901	1520722	50821	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	3363.0	1431.0	1.699.546.120.617.940	2.438.391.009.544.990	0.6969949093337086
JAECYG010000271.1	611091	680978	69887	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12849.0	2857.0	6.493.448.737.383.280	4.868.262.134.360.620	1.333.833.010.254.710
JAECYG010000271.1	875082	1030017	154935	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	43736.0	8924.0	2.210.269.079.136.080	1.520.629.026.497.520	14.535.228.781.124.900
JAECYG010000271.1	1278345	1365865	87520	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	50489.0	5288.0	2.551.542.791.670.510	9.010.630.089.779.130	2.831.702.962.220.980
JAECYG010000271.1	1417032	1461996	44964	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	10893.0	1455.0	5.504.952.688.638.500	24.792.864.562.459.600	2.220.377.832.811.570
JAECYG010000272.1	3	135693	135690	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	47920.0	7088.0	24.217.142.462.090.900	1.207.778.859.235.140	20.050.973.965.074.200
JAECYG010000273.1	732118	985019	252901	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	58452.0	11145.0	2.953.965.799.653.880	18.990.823.061.760.300	15.554.701.289.392.500
JAECYG010000274.1	24678572	24972880	294308	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	1673261.0	691609.0	8.456.093.491.915.860	11.784.857.915.586.300	0.7175388581250566
JAECYG010000274.1	25484451	25543020	58569	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	740243.0	57615.0	3.740.937.017.438.560	9.817.463.173.650.240	38.104.925.389.270.800
JAECYG010000274.1	25708164	25821008	112844	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	131979.0	33965.0	6.669.770.962.029.010	5.787.557.696.659.380	1.152.432.737.885.070
JAECYG010000274.1	26013053	26062672	49619	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	150787.0	39779.0	7.620.263.481.701.400	6.778.249.892.990.240	1.124.222.860.178.390
JAECYG010000275.1	412016	453011	40995	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	9950.0	2650.0	50.283.924.769.992.700	451.553.890.656.481	11.135.752.744.127.300
JAECYG010000276.1	194168	299905	105737	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	10929.0	2429.0	5.523.145.867.449.750	4.138.960.001.526.760	13.344.284.229.401.500
JAECYG010000276.1	605137	643007	37870	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7596.0	2655.0	38.387.607.291.745.200	4.524.058.791.294.170	0.848521406609834
JAECYG010000278.1	12059	182996	170937	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	81548.0	16764.0	4.121.159.293.611.420	28.565.469.520.623.500	14.427.066.534.425.500
JAECYG010000278.1	247006	312012	65006	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	32575.0	9046.0	16.462.299.993.794.100	154.141.754.523.718	10.679.974.446.029.100
JAECYG010000278.1	557048	603979	46931	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7172.0	1556.0	36.244.855.120.642	26.513.881.277.791.800	1.367.014.310.009.780
JAECYG010000278.1	746226	838903	92677	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	14080.0	3224.0	711.555.437.951.254	5.493.621.673.496.200	12.952.392.433.285.400
JAECYG010000279.1	63217	101870	38653	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7894.0	4456.0	39.893.598.204.454.500	7.592.921.270.812.370	0.5254051343559668
JAECYG010000280.1	122012	157988	35976	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	17018.0	3136.0	8.600.319.916.942.070	5.343.671.702.259.330	1.609.440.174.497.580
JAECYG010000280.1	222031	276956	54925	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	84132.0	39665.0	4.251.745.888.189.970	67.588.245.558.072.800	0.6290658757426706
JAECYG010000282.1	713032	838783	125751	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	37073.0	7031.0	1.873.543.661.304.460	11.980.661.906.436.600	15.638.064.707.408.900
JAECYG010000282.1	1285206	1409933	124727	FALSE	TRUE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	32039.0	10569.0	1.619.142.377.593.760	1.800.933.234.093.710	0.8990574147567261
JAECYG010000282.1	1603001	1668015	65014	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	8921.0	1919.0	45.083.707.826.442.700	3.269.931.759.131.270	13.787.354.338.678.900
JAECYG010000282.1	1952026	2121856	169830	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	271638.0	30585.0	13.727.663.072.031.400	521.161.348.895.414	26.340.524.102.807.700
JAECYG010000282.1	2416221	2491965	75744	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	26808.0	6821.0	13.547.853.821.446.800	11.622.826.747.803.200	1.165.624.689.708.760
JAECYG010000282.1	2839027	2904948	65921	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	11003.0	1512.0	5.560.542.957.228.440	2.576.413.142.160.750	2.158.249.725.649.590
JAECYG010000282.1	3012020	3068560	56540	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	11437.0	3188.0	5.779.871.835.119.660	543.227.850.344.476	106.398.665.522.294
JAECYG010000282.1	3575013	3625697	50684	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	10973.0	2253.0	5.545.381.974.885.730	3.839.060.059.053.020	14.444.634.596.973.700
JAECYG010000282.1	4005044	4207886	202842	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	44570.0	12211.0	22.524.166.100.488.200	2.080.726.248.606.140	10.825.146.323.586.200
JAECYG010000282.1	4346252	4382002	35750	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12748.0	2272.0	6.442.406.763.496.150	38.714.356.210.246.200	16.640.872.777.295.700
JAECYG010000283.1	139041	186782	47741	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12142.0	2106.0	6.136.154.920.173.380	3.588.575.448.009.610	17.099.138.666.784.200
JAECYG010000283.1	631045	666615	35570	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	4791.0	1315.0	2.421.208.880.131.000	22.407.296.838.236.600	10.805.448.321.634.900
JAECYG010000283.1	752162	798933	46771	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	13671.0	1671.0	6.908.859.653.573.570	28.473.454.765.546.400	24.264.212.792.096.600
JAECYG010000283.1	1061040	1108819	47779	TRUE	FALSE	TRUE	Dbia_ref_GCA_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	43236.0	12645.0	2.185.000.775.231.560	2.154.678.848.057.050	10.140.725.970.377.600
NW_025319173.1	9	113830	113821	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	283548.0	25463.0	14.329.554.071.037.000	4.338.836.497.277.720	3.302.625.964.363.420
NW_025319174.1	14027	53017	38990	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	6109.0	1629.0	3.087.281.371.054.120	2.775.778.444.827.950	11.122.218.262.075.600
NW_025319179.1	423006	510137	87131	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	20150.0	3662.0	10.183.126.473.521.100	6.239.963.575.788.800	1.631.920.819.703.480
NW_025319179.1	605002	667958	62956	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12413.0	3190.0	6.273.109.127.335.870	5.435.686.457.336.500	11.540.601.498.213.900
NW_025319179.1	797009	850137	53128	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	8333.0	1820.0	421.121.552.872.713	3.101.238.041.489.790	1.357.914.314.343.990
NW_025319179.1	920295	960985	40690	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7913.0	1387.0	3.998.961.775.929.170	23.634.160.239.265.600	16.920.261.754.362.300
NW_025319179.1	1065024	1283896	218872	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	76019.0	15930.0	38.417.423.890.352.500	27.144.352.747.765.000	14.153.007.900.884.800
NW_025319180.1	1573090	1638977	65887	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	45754.0	13459.0	2.312.251.953.694.720	22.933.825.714.511.600	10.082.277.516.531.400
NW_025319190.1	426085	464011	37926	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	8995.0	3366.0	4.545.767.872.422.960	5.735.586.399.810.240	0.7925550337055951
NW_025319190.1	518426	571967	53541	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	16084.0	2689.0	812.830.800.000.566	45.819.940.074.538.700	17.739.674.008.265.200
NW_025319204.1	31667	67995	36328	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	10098.0	2636.0	510.318.665.655.665	4.491.683.229.322.580	11.361.412.628.660.100
NW_025319204.1	158229	217972	59743	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	114069.0	8669.0	5.764.660.316.169.140	14.771.776.143.777.400	39.024.828.565.368.300
NW_025319204.1	550134	611993	61859	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12595.0	671.0	6.365.085.753.548.320	11.433.685.306.811.200	556.695.901.867.836
NW_025319210.1	229821	308796	78975	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	22256.0	5569.0	1.124.742.743.397.940	9.489.447.611.569.590	1.185.256.286.179.030
NW_025319210.1	516417	576008	59591	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	10922.0	2060.0	5.519.608.304.903.120	3.510.192.508.499.430	15.724.517.363.472.700
NW_025319210.1	636010	705000	68990	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12551.0	2180.0	6.342.849.646.112.350	37.146.697.420.042.500	1.707.513.745.943.410
NW_025319210.1	878101	920749	42648	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	14621.0	3194.0	7.388.957.427.759.430	5.442.502.365.120.000	13.576.397.274.742.400
NW_025319210.1	1351486	1421000	69514	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	88710.0	10289.0	4.483.102.478.739.750	17.532.218.796.092.500	2.557.065.098.764.850
NW_025319210.1	1485002	1527962	42960	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	16766.0	5512.0	8.472.967.665.263.290	9.392.320.925.654.800	0.9021164983960116
NW_025319224.1	3	60022	60019	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	24876.0	4701.0	12.571.486.558.576.200	8.010.395.622.551.380	1.569.396.463.163.960
NW_025319230.1	76312	145969	69657	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	20234.0	1955.0	10.225.577.224.080.700	3.331.274.929.182.710	3.069.568.691.104.530
NW_025319230.1	188363	231960	43597	FALSE	TRUE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	11678.0	2894.0	590.166.505.993.945	4.931.309.281.357.940	11.967.744.716.904.600
NW_025319230.1	427039	512422	85383	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	18712.0	8871.0	9.456.410.053.227.170	15.115.979.486.843.900	0.6255902941293009
NW_025319238.1	11009	51956	40947	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	4945.0	1104.0	24.990.352.561.569.200	18.811.905.482.443.500	1.328.432.815.319.620
NW_025319238.1	137003	173002	35999	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	85134.0	13979.0	4.302.383.569.214.630	2.381.989.372.636.580	18.062.144.267.471.600
NW_025319239.1	901020	948651	47631	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	16950.0	4900.0	8.565.955.023.631.920	8.349.487.034.780.210	10.259.259.027.470.700
NW_025319240.1	5268	154882	149614	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	69233.0	23748.0	34.988.009.684.431.200	4.046.604.451.060.410	0.8646263826271077
NW_025319240.1	353147	475002	121855	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	33019.0	2798.0	16.686.682.532.466.200	476.772.749.455.409	34.999.237.165.980.000
NW_025319240.1	1055007	1106175	51168	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	10414.0	1888.0	526.288.233.723.321	3.217.108.473.809.190	16.359.045.335.520.600
NW_025319240.1	1158591	1308014	149423	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	42599.0	4112.0	21.528.089.560.572.000	7.006.753.201.431.880	3.072.477.214.720.880
NW_025319243.1	17	93862	93845	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	243347.0	15702.0	12.297.931.900.505.900	267.558.460.041.059	4.596.353.222.626.080
NW_025319254.1	524018	598962	74944	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	17685.0	5355.0	8.937.399.091.028.350	9.124.796.545.152.660	0.979462834793412
NW_025319254.1	657030	767917	110887	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	40005.0	8426.0	20.217.169.954.005.600	14.357.709.745.930.200	14.081.054.925.724.600
NW_025319254.1	879039	956929	77890	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	12990.0	2375.0	6.564.705.354.394.020	40.469.452.464.495.900	1.622.138.416.662.110
NW_025319254.1	1179112	1261729	82617	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	16621.0	3762.0	8.399.689.583.940.190	6.410.361.270.376.150	1.310.330.140.480.100
NW_025319254.1	1385068	1429089	44021	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	20996.0	5534.0	10.610.666.175.585.600	9.429.808.418.464.020	11.252.260.602.462.900
NW_025319256.1	2014	39710	37696	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	23638.0	2547.0	11.945.843.353.900.300	4.340.029.281.139.830	2.752.479.898.191.600
NW_025319261.1	20003	98017	78014	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	15129.0	4149.0	7.645.683.395.429.340	7.069.800.348.429.200	10.814.567.623.720.900
NW_025319266.1	21297	83269	61972	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	29283.0	13345.0	14.798.634.864.720.500	2.273.957.234.268.200	0.6507877387361253
NW_025319276.1	49009	87980	38971	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	28505.0	3416.0	14.405.460.055.966.200	5.820.785.247.103.920	2.474.831.048.462.670
NW_025319276.1	285007	446958	161951	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	41680.0	11101.0	21.063.658.134.807.000	1.891.584.807.614.180	11.135.455.333.548.600
NW_025319276.1	494035	560021	65986	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	16255.0	1627.0	8.214.725.599.359.110	27.723.704.909.362.000	2.963.069.195.194.420
NW_025319276.1	622032	848008	225976	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	52625.0	14041.0	2.659.488.985.950.620	2.392.554.029.701	1.111.569.040.003.230
NW_025319276.1	925035	1040981	115946	FALSE	TRUE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	82771.0	9761.0	4.182.965.564.961.870	1.663.251.896.867.130	25.149.320.874.612.000
NW_025319276.1	1305030	1363929	58899	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	13747.0	2875.0	6.947.267.475.508.440	489.893.371.938.635	14.181.182.831.717.600
NW_025319276.1	1466043	1664601	198558	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	55361.0	11627.0	27.977.571.449.161.400	19.812.139.949.671.300	1.412.142.833.648.090
NW_025319287.1	294313	334979	40666	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	6887.0	1575.0	3.480.456.179.808.440	2.683.763.689.750.780	1.296.856.423.350.610
NW_025319296.1	9038	48721	39683	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	63996.0	29608.0	3.234.140.753.347.190	5.045.134.941.342.290	0.6410414767789586
NW_025319303.1	3150	92899	89749	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	27797.0	11494.0	14.047.660.872.678.200	1.958.551.101.587.010	0.7172476051962821
NW_025319317.1	10084	136992	126908	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	39804.0	4920.0	20.115.591.372.309.400	8.383.566.573.697.680	23.994.073.638.562.600
NW_025319317.1	537229	700915	163686	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	31526.0	10100.0	15.932.170.977.877.200	17.210.167.153.322.400	0.9257417918106354
NW_025319317.1	854068	964738	110670	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	61337.0	23739.0	3.099.763.913.182.950	40.450.708.718.091.300	0.7663064533147744
NW_025319317.1	1166020	1210018	43998	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	22455.0	1947.0	11.347.995.283.519.400	331.764.311.361.573	3.420.499.099.781.670
NW_025319317.1	1379009	1498005	118996	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	43545.0	7690.0	22.006.165.870.445.500	13.103.582.713.767.300	16.794.006.914.860.500
NW_025319331.1	126036	406011	279975	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	130549.0	11690.0	6.597.503.612.862.090	19.919.490.497.261.300	33.120.845.203.190.000
NW_025319341.1	144155	183026	38871	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	6655.0	2349.0	3.363.211.249.691.470	4.002.641.845.856.880	0.8402478610902246
NW_025319341.1	224001	283787	59786	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	9956.0	1357.0	5.031.424.673.467.810	2.312.296.715.550.350	2.175.942.490.265.680
NW_025319341.1	1233012	1346982	113970	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	17794.0	4645.0	8.992.483.993.540.200	7.914.972.913.582.460	1.136.135.788.678.270
NW_025319341.1	1633396	1706008	72612	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	22332.0	7660.0	11.285.835.255.914.300	1.305.246.340.539.110	0.864651744685445
NW_025319341.1	2020065	2128014	107949	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	17284.0	5538.0	8.734.747.293.714.110	9.436.624.326.247.510	0.9256220224237216
NW_025319341.1	2303918	2344890	40972	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7184.0	2269.0	3.630.549.905.001.280	3.866.323.690.187.000	0.9390186119739208
NW_025319341.1	2457222	2499953	42731	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	7630.0	2520.0	3.855.943.175.829.590	4.294.021.903.601.250	0.897979391440864
NW_025319342.1	73006	108355	35349	FALSE	TRUE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	11292.0	3502.0	5.706.593.753.796.560	5.967.327.264.449.040	0.9563064837744316
NW_025319342.1	429021	465910	36889	TRUE	FALSE	TRUE	Dbia_ref_GCF_018148935.1_ASM1814893v1_genomic	19787636.0	5868624.0	20782.0	2379.0	1.050.251.783.487.420	4.053.761.154.233.080	2.590.808.248.262.760
